asset_id,source_system,asset_type,technical_name,source_ref,field_count,nullable_field_count,non_nullable_field_count,numeric_field_count,date_field_count,text_field_count,large_text_field_count,avg_data_length,max_data_length,row_count,size_bytes,size_mb,has_profile_data,label_raw,label_normalized
1005412,oracle,oracle_table,SYSADM.PS_AM_COST_U_TAO7,PS_AM_COST_U_TAO7,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005413,oracle,oracle_table,SYSADM.PS_AM_COST_U_TAO8,PS_AM_COST_U_TAO8,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005414,oracle,oracle_table,SYSADM.PS_AM_CPY_BK_TAO,PS_AM_CPY_BK_TAO,2,0,2,1,0,1,0,10.0,10.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005415,oracle,oracle_table,SYSADM.PS_AM_CR01_TAO,PS_AM_CR01_TAO,7,2,5,1,2,4,0,8.571428571428571,12.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005416,oracle,oracle_table,SYSADM.PS_AM_CR01_TAO1,PS_AM_CR01_TAO1,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005417,oracle,oracle_table,SYSADM.PS_AM_CR01_TAO2,PS_AM_CR01_TAO2,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005418,oracle,oracle_table,SYSADM.PS_AM_CR01_TAO3,PS_AM_CR01_TAO3,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005419,oracle,oracle_table,SYSADM.PS_AM_CR01_TAO4,PS_AM_CR01_TAO4,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005420,oracle,oracle_table,SYSADM.PS_AM_CR01_TAO5,PS_AM_CR01_TAO5,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005421,oracle,oracle_table,SYSADM.PS_AM_CR01_TAO6,PS_AM_CR01_TAO6,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005422,oracle,oracle_table,SYSADM.PS_AM_CR01_TAO7,PS_AM_CR01_TAO7,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005423,oracle,oracle_table,SYSADM.PS_AM_CR01_TAO8,PS_AM_CR01_TAO8,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005424,oracle,oracle_table,SYSADM.PS_AM_CR_BK_TAO,PS_AM_CR_BK_TAO,8,0,8,1,0,7,0,6.75,10.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005425,oracle,oracle_table,SYSADM.PS_AM_CR_BK_TAO1,PS_AM_CR_BK_TAO1,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005426,oracle,oracle_table,SYSADM.PS_AM_CR_BK_TAO2,PS_AM_CR_BK_TAO2,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005427,oracle,oracle_table,SYSADM.PS_AM_CR_BK_TAO3,PS_AM_CR_BK_TAO3,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005428,oracle,oracle_table,SYSADM.PS_AM_CR_BK_TAO4,PS_AM_CR_BK_TAO4,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005429,oracle,oracle_table,SYSADM.PS_AM_CR_BK_TAO5,PS_AM_CR_BK_TAO5,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005430,oracle,oracle_table,SYSADM.PS_AM_CR_BK_TAO6,PS_AM_CR_BK_TAO6,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005431,oracle,oracle_table,SYSADM.PS_AM_CR_BK_TAO7,PS_AM_CR_BK_TAO7,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005432,oracle,oracle_table,SYSADM.PS_AM_CR_BK_TAO8,PS_AM_CR_BK_TAO8,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005433,oracle,oracle_table,SYSADM.PS_AM_CR_DL_TAO,PS_AM_CR_DL_TAO,71,6,65,10,6,55,0,8.845070422535212,30.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005434,oracle,oracle_table,SYSADM.PS_AM_CR_DL_TAO1,PS_AM_CR_DL_TAO1,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005435,oracle,oracle_table,SYSADM.PS_AM_CR_DL_TAO2,PS_AM_CR_DL_TAO2,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005436,oracle,oracle_table,SYSADM.PS_AM_CR_DL_TAO3,PS_AM_CR_DL_TAO3,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005437,oracle,oracle_table,SYSADM.PS_AM_CR_DL_TAO4,PS_AM_CR_DL_TAO4,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005438,oracle,oracle_table,SYSADM.PS_AM_CR_DL_TAO5,PS_AM_CR_DL_TAO5,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005439,oracle,oracle_table,SYSADM.PS_AM_CR_DL_TAO6,PS_AM_CR_DL_TAO6,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005440,oracle,oracle_table,SYSADM.PS_AM_CR_DL_TAO7,PS_AM_CR_DL_TAO7,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005441,oracle,oracle_table,SYSADM.PS_AM_CR_DL_TAO8,PS_AM_CR_DL_TAO8,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005442,oracle,oracle_table,SYSADM.PS_AM_CRIT_LVL,PS_AM_CRIT_LVL,3,0,3,1,0,2,0,11.666666666666666,30.0,3.0,33.0,3.14712524414e-05,VRAI,Finance,Finance
1005443,oracle,oracle_table,SYSADM.PS_AM_CRIT_LVL_LNG,PS_AM_CRIT_LVL_LNG,3,0,3,0,0,3,0,11.666666666666666,30.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005444,oracle,oracle_table,SYSADM.PS_AM_CR_OT_TAO,PS_AM_CR_OT_TAO,7,1,6,1,1,5,0,5.7142857142857135,10.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005445,oracle,oracle_table,SYSADM.PS_AM_CR_OT_TAO1,PS_AM_CR_OT_TAO1,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005446,oracle,oracle_table,SYSADM.PS_AM_CR_OT_TAO2,PS_AM_CR_OT_TAO2,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005447,oracle,oracle_table,SYSADM.PS_AM_CR_OT_TAO3,PS_AM_CR_OT_TAO3,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005448,oracle,oracle_table,SYSADM.PS_AM_CR_OT_TAO4,PS_AM_CR_OT_TAO4,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005449,oracle,oracle_table,SYSADM.PS_AM_CR_OT_TAO5,PS_AM_CR_OT_TAO5,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005450,oracle,oracle_table,SYSADM.PS_AM_CR_OT_TAO6,PS_AM_CR_OT_TAO6,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005451,oracle,oracle_table,SYSADM.PS_AM_CR_OT_TAO7,PS_AM_CR_OT_TAO7,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005452,oracle,oracle_table,SYSADM.PS_AM_CR_OT_TAO8,PS_AM_CR_OT_TAO8,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005453,oracle,oracle_table,SYSADM.PS_AMCURCVN_RQST,PS_AMCURCVN_RQST,24,0,24,0,1,23,0,6.958333333333333,30.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005454,oracle,oracle_table,SYSADM.PS_AM_CUS_STAGE_SS,PS_AM_CUS_STAGE_SS,7,2,5,0,2,5,0,14.857142857142856,30.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005455,oracle,oracle_table,SYSADM.PS_AM_CUST_WRK,PS_AM_CUST_WRK,13,0,13,6,0,7,0,10.307692307692308,28.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005456,oracle,oracle_table,SYSADM.PS_AM_CV01_TAO,PS_AM_CV01_TAO,46,2,44,9,2,35,0,8.369565217391305,28.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005457,oracle,oracle_table,SYSADM.PS_AM_CV01_TAO1,PS_AM_CV01_TAO1,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005458,oracle,oracle_table,SYSADM.PS_AM_CV01_TAO2,PS_AM_CV01_TAO2,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005459,oracle,oracle_table,SYSADM.PS_AM_CV01_TAO3,PS_AM_CV01_TAO3,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005460,oracle,oracle_table,SYSADM.PS_AM_CV01_TAO4,PS_AM_CV01_TAO4,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005461,oracle,oracle_table,SYSADM.PS_AM_CV01_TAO5,PS_AM_CV01_TAO5,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005462,oracle,oracle_table,SYSADM.PS_AM_CV01_TAO6,PS_AM_CV01_TAO6,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005463,oracle,oracle_table,SYSADM.PS_AM_CV01_TAO7,PS_AM_CV01_TAO7,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005464,oracle,oracle_table,SYSADM.PS_AM_CV01_TAO8,PS_AM_CV01_TAO8,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005465,oracle,oracle_table,SYSADM.PS_AM_CV02_TAO,PS_AM_CV02_TAO,17,1,16,5,1,11,0,10.588235294117649,28.0,0.0,0.0,0.0,VRAI,Finance,Finance
1005466,oracle,oracle_table,SYSADM.PS_AM_CV02_TAO1,PS_AM_CV02_TAO1,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005467,oracle,oracle_table,SYSADM.PS_AM_CV02_TAO2,PS_AM_CV02_TAO2,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005468,oracle,oracle_table,SYSADM.PS_AM_CV02_TAO3,PS_AM_CV02_TAO3,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005469,oracle,oracle_table,SYSADM.PS_AM_CV02_TAO4,PS_AM_CV02_TAO4,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005470,oracle,oracle_table,SYSADM.PS_AM_CV02_TAO5,PS_AM_CV02_TAO5,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005471,oracle,oracle_table,SYSADM.PS_AM_CV02_TAO6,PS_AM_CV02_TAO6,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005472,oracle,oracle_table,SYSADM.PS_AM_CV02_TAO7,PS_AM_CV02_TAO7,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005473,oracle,oracle_table,SYSADM.PS_AM_CV02_TAO8,PS_AM_CV02_TAO8,0,0,0,0,0,0,0,,,0.0,0.0,0.0,VRAI,Finance,Finance
1005474,oracle,oracle_table,SYSADM.PS_AMCV1000_RQST,PS_AMCV1000_RQST,13,1,12,1,1,11,0,15.46153846153846,80.0,0.0,0.0,0.0,VRAI,Finance,Finance
